,Id,File ID,work,Library,Edition,editions.Id,catalogue link,digital copy,request sent,irrelevant,lost/spurious,checked by librarian,scan available,checked by me,pending,has annotations,mutilated/incomplete,analyzed,full digital copy,copy bound with copy of,comment,variations,remarkable,analysis,provenance,public,certainty
297,1589,614,7,"University of Strathclyde, Andersonian Library",Gilbert 1633,37,https://suprimo.lib.strath.ac.uk/permalink/f/2esacs/SUALMA2143858320002996,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Image 4
Gilbert 1633
https://suprimo.lib.strath.ac.uk/permalink/f/17m2831/SUALMA2143858320002996
Inscription on the front fly leaf recto.
Image 5
Gilbert 1633
https://suprimo.lib.strath.ac.uk/permalink/f/17m2831/SUALMA2143858320002996
Inscription on the front fly leaf verso
Image 6
Gilbert 1633
https://suprimo.lib.strath.ac.uk/permalink/f/17m2831/SUALMA2143858320002996
Inscription on the title page",,,"I have taken a look through each of these books and can confirm that there are no annotations throughout the text. There are some signatures that indicate former owners, I can photograph these if you like.",,Yes,B
298,1590,615,7,University of Glasgow Library,Gilbert 1628,36,https://eleanor.lib.gla.ac.uk/record=b1755879,,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,,ms included,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,,,Yes,B
299,1591,616,7,University of Glasgow Library,Gilbert 1628,36,https://eleanor.lib.gla.ac.uk/record=b1755879,,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,,,title page missing,,,,Yes,B
300,1592,617,7,University of Glasgow Library,Gilbert 1628,36,https://eleanor.lib.gla.ac.uk/record=b1755879,,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,,ms included,title page missing,,,"several owners, 18th. cent.",Yes,B
301,1593,618,7,University of Glasgow Library,Gilbert 1633,37,https://eleanor.lib.gla.ac.uk/record=b1755881,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
302,1594,619,7,University of Glasgow Library,Gilbert 1633,37,https://eleanor.lib.gla.ac.uk/record=b1755883,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
303,1595,620,7,University of Glasgow Library,Gilbert 1633,37,https://eleanor.lib.gla.ac.uk/record=b1755882,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,,,Yes,B
304,1596,621,7,University of Glasgow Library,Gilbert 1629,55,https://eleanor.lib.gla.ac.uk/record=b1755880,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,ms included,,Yes,,,Yes,B
305,1597,622,7,University of Glasgow Library,Gilbert 1629,55,https://eleanor.lib.gla.ac.uk/record=b1755880,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
306,1598,623,7,University of Glasgow Library,Gilbert 1628,36,https://eleanor.lib.gla.ac.uk/record=b1595826,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,,,Yes,B
307,1599,624,7,"University of London, Senate House Libraries",Gilbert 1633,37,https://encore.libraries.london.ac.uk/iii/encore/record/C__Rb1980036?suite=shl,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,Alexander van Dijk <adv25@cam.ac.uk>,,,{D.L.L.] copy (1633): bound in limp vellum. Durning-Lawrence’s accession number (4042) and shelf number (D1 S7) stamped on volume. What looks like a bookseller’s code on the top right of the front free endpaper: C6SNo2. No other markings.,,Yes,B
308,1600,625,7,"University of Edinburgh, Main Library",Gilbert 1628,36,https://discovered.ed.ac.uk/permalink/44UOE_INST/7g3mt6/alma9910143693502466,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,"JA 504 contains 33 pages with annotations, however this is limited to just under-lining of the text. The pages which are annotated are: 40-41, 50, 55, 57-59, 67-70, 72-75, 84-86, 88-92, 99-107, and 109",,Yes,B
309,1601,626,7,Science Museum Library,Gilbert 1628,36,https://smg.koha-ptfs.co.uk/cgi-bin/koha/opac-detail.pl?biblionumber=106366,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,identisch mit #584,Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,Annotated. Single correction to final colophon.,,Yes,B
310,1602,627,7,University of Manchester Library,Gilbert 1628,36,https://www.librarysearch.manchester.ac.uk/permalink/44MAN_INST/bofker/alma9912624614401631,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"In this copy, the plates are not with the text, as in most copies, but are bound separately at the end. In some copies, the name 'Ioh. Hallervordij' replaces 'authoris' in the imprint. On 37pp. at the end is a late 18th. century MS., 'Extrait du traité théorique et pratique du magnétisme animal par Mr. Doppet'.",Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,Yes,"On 37pp. at the end is a late 18th. century MS., 'Extrait du traité théorique et pratique du magnétisme animal par Mr. Doppet'.",,Yes,B
311,1603,628,7,University of Manchester Library,Gilbert 1600,35,https://www.librarysearch.manchester.ac.uk/permalink/44MAN_INST/bofker/alma9912624604401631,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
312,1604,629,7,Chetham's Library,Gilbert 1633,37,https://chethams.inforlib.uk/iguana01/www.main.cls?surl=search&p=*#recordId=1.14708&srchDb=1,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,"In general, for works printed before 1801, we tried to make at least some index points or basic notes concerning signs of use or former ownership marks, but these cataloguing notes were not always very extensive, so we've re-examined the work and find it to be completely without any marks of ownership in a binding that appears consonant with 17th-century practice, but devoid of any unusual decoration. It has been re-spined.
The notes in our record:
Chetham's Library acquisition date chetacq 16610000
Chetham's Library accession register chetreg 0832
Tell us that the book was accessioned into the Library here in 1661, and that it is the 832nd book in the accession register.",,,completely without any marks of ownership,"The notes in our record:
Chetham's Library acquisition date chetacq 16610000
Chetham's Library accession register chetreg 0832
Tell us that the book was accessioned into the Library here in 1661, and that it is the 832nd book in the accession register.",Yes,C
313,1605,630,7,"The Queen's University of Belfast, McClay Library",Gilbert 1633,37,https://queens.ezp1.qub.ac.uk/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cat02616a&AN=qub.b12966514&site=eds-live&scope=site&custid=ns022249&profile=cat_eds,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"    Image yQC751 Title Page - Pencil markings underlining ""Guiberto"" twice on the title page.
    Image yQC751 Title Page Overleaf - ""CB. 36. 1. 11."" inscribed in pencil on the back of the title page.
    Image yQC751 Diagram p.76 - Line in ?pencil on outer diagram line preceding ""E"".    
Image yQC751 p.105 - Pencil marking underlining ""eft"" / above ""aut"".
    Image yQC751 p.150 - Pencil marking in right border.
    Image yQC751 p.151 - Inscription in pencil ""?haut versus orientein""; left border.
    Image yQC751 Final Page - Pencil inscription",,Yes,B
314,1606,631,7,Library of Trinity College Dublin,Gilbert 1600,35,https://library.catalogue.tcd.ie/record=b19374565~S9,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,LC copy has brief inscription on t.p. dated 1606.,,,"End paper and upper board with Ms inscriptions
p.2.: Reference to ‘lib: 34 cag (?): 14
p.3: unidentified reference
p.8  lib: 36 cag (?) 16.
p.9. lib: 36 cag (?) 16
p.9. typo amended ‘sublin/m e’
p.68 ‘X’ at line ‘susionem partium ….
p.71: Possible XX or # at start of Chap. 5
p.72 unidentified marking at line’ B : fed F G, & H I’.
p.75 Possible ‘XX’ or # at start of Chap. 6
p.76 ~ # at start of Chap. 7
p.78 # at start of Chap. 8
p.142 Typo amended first word:  ‘Los/Lus
p.230 Typo amended: Line 6:  orgarum/orgyarum.",,Yes,B
315,1607,632,7,Library of Trinity College Dublin,Gilbert 1600,35,https://library.catalogue.tcd.ie/record=b19374565~S9,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,OO.dd.50: No markings bar former owner Claud Gilberts inscription ‘Ex Libris Claud. Gilbert’ on tp,Claud Gilbert,Yes,B
316,1608,633,7,Library of Trinity College Dublin,Gilbert 1628,36,https://library.catalogue.tcd.ie/record=b19374566~S9,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,No obvious markings,,Yes,B
317,1609,634,7,Marsh’s Library,Gilbert 1600,35,https://www.marshlibrary.ie/catalogue/Record/13285,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"We are currently adding provenance notes to the Stillingfleet collection, most of which have been added to the backend of our cataloguing system but are not yet visible on the OPAC. Re De Magnete, the red markings are on pages 8 & 9 and there are other pencil markings on pages 12-19. I've sent examples of both via WeTransfer. What look like page markers I have photographed on the page where they were found, between 208 & 209. I don't know when they date from; the book belonged to Edward Stillingfleet and has been in the Library since 1705. It was rebacked at some stage, most likely the first 1/4 of the 20th century and new endpapers were added. ",the book belonged to Edward Stillingfleet and has been in the Library since 1705.,Yes,B
318,1610,635,7,Marsh’s Library,Gilbert 1628,36,https://www.marshlibrary.ie/catalogue/Record/13286,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,,Richd: Carney 1674' written on front and back flyleaf. [Name] excised on title page.,Yes,B
319,1611,636,7,Salisbury Cathedral Library,Gilbert 1600,35,https://collections.salisburycathedral.org.uk/006192483,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,It is the policy of the Dean and Chapter of the Cathedral that shelfmarks are not made public.,,Yes,"Thank you for your enquiry about our copy of William Gilbert, De Magnete (London: Peter Short, 1600). I have looked at the volume, and there is only one page on which there are manuscript annotations. On page 206, there is a diagram entitled: “Diagramma notuum in orbibus magneticis”. Two straight lines have been added to the diagram in leadpoint. One is very thick, and actually comprises several lines that don’t entirely overlap each other, which bisect the circles, going through points E, G, [unnamed point], and L, and continuing in a straight line through the four additional unnamed points to the other side of the circles. The other line is singular, and is perpendicular to the first one, bisecting the circles through eight unnamed points. I include two photos.","It is likely that this book was owned by Seth Ward (1617-1689), who was the Savilian professor of astronomy at Oxford, and one of the founder member of the Royal Society, before becoming Bishop of Salisbury in 1667. Upon his death in 1689, he bequeathed half of his collection of printed books to Salisbury Cathedral. Unfortunately, the book was rebound in the nineteenth-century, and any provenance information (Ward had his own unique system of press-marks) has been lost.",Yes,B
320,1612,637,7,"Royal College of Physicians of Edinburgh, Library & Archives",Gilbert 1628,36,http://catalogue.rcpe.ac.uk:8380/liberty/OpacLogin?mode=BASIC&openDetail=true&corporation=RCPE&action=search&queryTerm=uuid%3D%22f0b365ccac10016f003c55121dd48b6a%22&operator=OR&url=%2Fopac%2Fsearch.do,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,I have attached scans of the title pages of our two copies – there are no annotations in the text. ,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,there are no annotations in the text.,,Yes,B
321,1613,638,7,"Royal College of Physicians of Edinburgh, Library & Archives",Gilbert 1600,35,http://catalogue.rcpe.ac.uk:8380/liberty/OpacLogin?mode=BASIC&openDetail=true&corporation=RCPE&action=search&queryTerm=uuid%3D%22f09ec57dac10016f015bce089dd8a994%22&operator=OR&url=%2Fopac%2Fsearch.do,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,I have attached scans of the title pages of our two copies – there are no annotations in the text. ,,Yes,,"Prov: Ro: Marbecci, ex Dono D. Gilberti; Pererudito viro Doctori Cragi. Hunc tibi dono librum: nil postulo, praeter amorem; Drummond Collection (Folio 166)",Yes,B
322,1614,639,7,Lincoln Cathedral Library,Gilbert 1600,35,https://archive.lincolncathedral.com/Record.aspx?src=CalmView.Catalog&pos=1,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"It belonged to Michael Honywood (Dean at the Cathedral between 1660 and 1681).  His monogram is on the title page.  He never seems to add many comments or annotations in his books and this book is the same. 
Several of the pages however, have simple horizontal lines at the side of one or two lines of text: pages 2, 3, 4, 6, 9, 10, 11, 21, 22, 23, 26, 45, 66, 73, 224, 232. (example attached of p4)
The Errata at the end has been crossed out.
The only actual annotations/symbols are on pages 46, 61, 62, 72, 123.  I have attached images of these.",It belonged to Michael Honywood (Dean at the Cathedral between 1660 and 1681).  His monogram is on the title page.  He never seems to add many comments or annotations in his books and this book is the same. ,Yes,B
323,1615,640,7,Det Kongelige Bibliotek,Gilbert 1633,37,https://soeg.kb.dk/permalink/45KBDK_KGL/1pioq0f/alma99122747820805763,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,The book from 1633 has some quite unreadable initials beside the stamp of the university library on the title page.,,Yes,B
324,1616,641,7,Syddansk Universitetsbibliotek,Gilbert 1633,37,https://go.exlibris.link/2sGVwXZt,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Unfortunately, there are no handwritten marginalia – no comments or annotations.
There is an ex libris (Erik Warburg, 1892-1969, M.D. and professor of internal medicine at the University of Copenhagen) and an (older) owner signature on the title leaf. ","There is an ex libris (Erik Warburg, 1892-1969, M.D. and professor of internal medicine at the University of Copenhagen) and an (older) owner signature on the title leaf. ",Yes,B
325,1617,642,7,MTA Könyvtár és Információs Központ,Gilbert 1600,35,http://opac.mtak.hu/F/S1UQBALPCQDH8I3P6G7F49YVD6916F6KCQGLLHBF8FN4DF44SS-49716?func=full-set-set&set_number=054859&set_entry=000004&format=999,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I found three pages with handwritten additions in the copy of William Gilbert's book held in our library (shelfmark: Termtan.Qu.60): the title page (probably with the name of the possessor), page 19 and 46.",,Yes,B
326,1618,643,7,The Sir Duncan Rice Library,Gilbert 1600,35,https://abdn.primo.exlibrisgroup.com/permalink/44ABE_INST/1jd70l9/alma990008578420205941,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Annotation is, I am afraid, very much restricted to title page inscriptions in both copies, with the addition of occasional marginal crossing, e.g. 'x' in the second copy.  I  would be pleased to forward images as examples, if of interest/possible assistance.",,Yes,B
327,1619,644,7,The Sir Duncan Rice Library,Gilbert 1600,35,https://abdn.primo.exlibrisgroup.com/permalink/44ABE_INST/1jd70l9/alma990008578420205941,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Annotation is, I am afraid, very much restricted to title page inscriptions in both copies, with the addition of occasional marginal crossing, e.g. 'x' in the second copy.  I  would be pleased to forward images as examples, if of interest/possible assistance.",,Yes,B
328,1620,645,7,University of Liverpool Library,Gilbert 1600,35,https://liverpool.primo.exlibrisgroup.com/permalink/44LIV_INST/jv8gh1/alma991015306249707351,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I’ve updated the catalogue record for this item, and you should hopefully now find it more helpful. I’ve also uploaded some supporting images at the link you provided (happy to send more if needed). Please note – I wasn’t able to spot any ms corrections on page 63, but it if you happen to know what I’m looking for I’d be happy to take another look.
The most complete account is given in the catalogue record. As it states – there are corrections on pages 11,22 and 47, but I can’t see any on 63 (very possibly they are there, but I can’t see them – if you happen to know what they are likely to look like from your survey of other copies, do let me know and I will check again). I’d say none of the corrections can be spotted just from leafing through – they are fairly tricky to spot. So really the only addition marking your description is the pencil marking I sent an image of.
I sent images of the pencil annotation on page 8, the inscription and bookplate on the front pastedown, corrections on pages 11 and 22. I’ve attached an image of the correction on page 47, which I didn’t send earlier.",,Yes,B
329,1621,647,7,Library of Congress,Gilbert 1600,35,https://lccn.loc.gov/04001021,http://hdl.loc.gov/loc.rbc/english.01021.1,No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,Yes,A+
330,1623,649,7,"University of Melbourne Library, Baillieu Library",Gilbert 1628,36,http://cat.lib.unimelb.edu.au/record=b2629604~S30,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,"Gassendi, Pierre. Institutio astronomica ... Parisiis : Apud Ludouicum de Heuqueuille ..., 1647.","Mit anderem Buch gebunden
Baill RB copy with: Gassendi, Pierre. Institutio astronomica ... Parisiis : Apud Ludouicum de Heuqueuille ..., 1647.",Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,After reviewing our copy which is bound with “Institutio astronomica : luxta….” We have been able to only locate a couple of pages that have inscriptions.  We have attached images of what we have been able to find for you.,David Lichtenhahn 1627,Yes,B
331,1624,650,7,MBLWHOI Library,Gilbert 1600,35,https://mblwhoi.primo.exlibrisgroup.com/permalink/01MBLWHOI_INST/kdbvcm/alma99379523606106,,Yes,Yes,No,No,No,No,No,No,No,No,No,,reprint 1967,,,,,No,
332,1625,651,7,National Library of Medicine,Gilbert 1600,35,https://catalog.nlm.nih.gov/permalink/01NLM_INST/1o1phhn/alma992286053406676,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,I checked the volumes and there are no handwritten annotations in the margins.,,Yes,B
333,1626,652,7,National Library of Medicine,Gilbert 1600,35,https://catalog.nlm.nih.gov/permalink/01NLM_INST/1o1phhn/alma992286053406676,,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,,Includes only small pieces from the binding related to #651. Not a copy of the book,,,,,No,
334,1627,653,7,"Case Western Reserve University, Kelvin Smith Library",Gilbert 1600,35,https://catalog.case.edu/record=b5825553,http://hdl.handle.net/2186/ksl:2006081025,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,"https://drive.google.com/drive/folders/1b7xpEgt2VUpc4AstREPWh1Pfs9q6IvtF?usp=sharing
Entered in the register of the Stationers' Company on 7 December 1599. Printer's device on title page. Coat of arms of William Gilbert on title page verso. Roman type. Decorative headpieces, tailpieces and initial letters. Errata: p. 240.",,,"The following pages have underlining:
*iiii, 15, 18, 41, 43, 44, 51, 61, 62, 63, 65, 67, 68, 69, 71, 72, 73, 81, 82, 84, 85, 90, 115, 119, 120, 122, 123, 124, 125, 126, 129, 132, 135, 137, 138, 140, 141, 142, 143, 145, 190, 217, 240
The following pages have marginalia:
14, 15, 16, 71, 72, 118, 127, 128, 130, 131, 151, 152, 153, 154, 160, 161, 163, 166, 167, 168, 169, 177, 178, 179, 180, 181, 182, 218",,Yes,A+
335,1628,654,7,"The University of Kansas Medical Center, Clendening History of Medicine Library",Gilbert 1600,35,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1r7dbnf/KUMED_VOYAGER174709,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"We found pages, 48-49, in the 1600 Gilbert that had penciled underlining and brackets. I included the title page image for verification of the book but it has no annotations. The front free endpaper probably has nothing to do with a reader but there are some penciled notations on the bookseller’s information.",,Yes,B
336,1629,655,7,Syracuse University Libraries,Gilbert 1600,35,https://catalog.syr.edu/vwebv/holdingsInfo?bibId=1519721,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"I have reviewed our copy of William Gilbert’s De magnete (our call number 538 G466d f) and can confirm that it does not include any handwritten annotations, inserts, or markings.",,Yes,B
337,1630,656,7,University of British Columbia Library,Gilbert 1600,35,http://resolve.library.ubc.ca/cgi-bin/catsearch?bid=1572746,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,Wort im Buchschnitt,,Yes,B
338,1631,657,7,"Université Paris 3 Sorbonne Nouvelle, Bibliothèque Sainte-Geneviève",Gilbert 1600,35,https://catalogue.bsg.univ-paris3.fr/permalink/33USPC_BSG/13g4rb9/alma991009153569705804,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Notes ms. en marge de la dédicace. FOL R 260 INV 267 RES
Ex-libris ms. Abbaye Sainte-Geneviève, 1734. FOL R 260 INV 267 RES",,,,,Yes,B
339,1632,658,7,"Université Paris 3 Sorbonne Nouvelle, Bibliothèque Sainte-Geneviève",Gilbert 1600,35,https://catalogue.bsg.univ-paris3.fr/permalink/33USPC_BSG/13g4rb9/alma991009153569705804,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Rel. parch., dos long, traces de lacets. FOL R 260 (1) INV 268 RES",,Yes,"L'exemplaire FOL R 260 (1) INV 268 RES ne contient pour toutes annotations marginales que la mention N.a comme sur la page que j'ai photographié. Je n'ai pas photographié chaque occurence de ce N.a mais peux vous indiquer si nécessaire à quelles pages il se trouve.
Après examen plus attentif du FOL R 260 (1), j'ai compté des interventions manuscrites à la plume sur les pages suivantes : 3, 4, 7, 9, 10, 11, 14, 15, 16, 17, 18, 20, 21, 22, 47, 110, 113, 149, 150, 198. Il s'agit pour toutes ces pages de soulignements et de lettres marginales, à l'exception de deux annotations plus conséquentes, pp. 16 et 198, dont les photos sont jointes à ce mail. ",Delahaye,Yes,B
340,1633,659,7,"Université Paris 3 Sorbonne Nouvelle, Bibliothèque Sainte-Geneviève",Gilbert 1633,37,https://catalogue.bsg.univ-paris3.fr/permalink/33USPC_BSG/13g4rb9/alma991007156759705804,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,L'exemplaire 4 R 760 INV 891 RES ne contient aucune annotation.,,Yes,C
341,1634,660,7,The New York Public Library,Gilbert 1628,36,https://legacycatalog.nypl.org/record=b14284402~S1,,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,https://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t18k75t8r&view=1up&seq=93&q1=gilbert,"title page wanting, supplied in facsimile",,"Our copy is exceptionally clean: no annotations, marginalia, or corrections in mss. hand

Pagination in pencil throughout 1-8, 117-118",,Yes,A
342,1635,661,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014101138,"bound with https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014101138
",,,"Gilberti De Magnate (3) is the same title as four other books in your selection. The annotations in this edition are as follows: p9 (32), p11 (17, 25,29), p22 (18), p39 (12), p130 (4), p200 (9), p221 (15).",,Yes,B
343,1636,662,7,BU Historique de médecine,Gilbert 1633,37,https://biu-montpellier.hosted.exlibrisgroup.com/permalink/f/1hs7kb7/33MON_ALMA21280524990004231,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,"La notice a été enrichie, et un fichier de prises de vues de la reliure et de la page de titre a été déposé sur l'espace que vous avez indiqué.
Il s'agit d'une provenance Bouhier, comme pour nombre de livres anciens et de manuscits conservés à la BU Historique de Médecine de Montpellier.

Il y a dans cet ouvrage des gravures et figures dans le corps du texte, gravées sur bois.
Il y a également des planches hors-texte, gravées sur cuivre, de plus petit format, intercalées entre certaines planches.
Il n'y a aucune annotations dans le volume. Juste la mention d'ancienne cote Bouhier à la page de titre.
Vous trouverez des informations à ce sujet, entre autres, dans la base de provenances Bibale  (https://bibale.irht.cnrs.fr/ ).",,,Il n'y a aucune annotations dans le volume. Juste la mention d'ancienne cote Bouhier à la page de titre.,"Bouhier
Abbaye Notre-Dame de Clairvaux",Yes,C
344,1637,663,7,"Ecole nationale vétérinaire d'Alfort, Bibliothèque",Gilbert 1633,37,https://www.sudoc.fr/099978938,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,Veuillez trouver en pj les seules mentions manuscrites figurant sur le livre qui vous intéresse,,Yes,B
345,1638,664,7,"Conservatoire national des arts et métiers, Bibliothèque Centrale",Gilbert 1600,35,https://bibliotheques.cnam.fr/opac/.do?BID=042681464&sysb=polo,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Après étude du volume que nous conservons, il n'y a qu'une seule page qui soit annotée, la page 47.",,Yes,B
346,1639,665,7,"Pôle médecine et odontologie, Bibliothèque interuniversitaire de santé",Gilbert 1600,35,https://uspc-upde.primo.exlibrisgroup.com/permalink/33USPC_UPDE/onhbe0/alma991003763619705806,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,Nous sommes allés chercher les deux ouvrages de Guilielmi Gilberti demandés en magasin et nous les avons parcouru afin de trouver des annotations et des ajouts manuscrits mais malheureusement absolument rien n'a été ajouté.,,Yes,B
347,1640,666,7,"Université de Strasbourg, Bibliothèque L'Alinéa",Gilbert 1600,35,http://bu.unistra.fr/.do?BID=042681464,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"Nous sommes au regret de vous informer qu'après vérification livre en main, il n'y a aucune annotations ni commentaires.",,Yes,B
348,1641,667,7,Bibliothèque Mazarine,Gilbert 1600,35,http://naude.bibliotheque-mazarine.fr/F/?func=find-b&find_code=IDN&request=PPN067878768&local_base=maz01,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"De simples soulignements de passages p. 51, 53, 57, 59, 65,
Une note ms. en marge p. 67.","Mention ms : ""Gabriel Naudé"", au contrepl. sup. ",Yes,B
349,1642,668,7,"Institut catholique de Paris, Bibliothèque de Fels",Gilbert 1600,35,https://opac.icp.fr/opac/resource/guilielmi-gilberti-colcestrensis-de-magnete-magneticisque-corporibus-et-de-magno-magnete-tellure-phy/ICP0471845,,Yes,Yes,No,No,No,No,No,No,No,No,No,,reprint,,,,,No,
350,1643,669,7,"Muséum national d'histoire naturelle, Bibliothèque centrale",Gilbert 1628,36,https://bibliotheques.mnhn.fr/medias/doc/EXPLOITATION/HORIZON/233548/tractatvs-siue-physiologia-nova-de-magnete,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,"Ainsi, comme la notice bibliographique l'indique, aucune annotation manuscrite n'a pu être relevée sur cet exemplaire.",,Yes,B
351,1644,670,7,"Pôle médecine et odontologie, Bibliothèque interuniversitaire de santé",Gilbert 1629,55,https://uspc-upde.primo.exlibrisgroup.com/permalink/33USPC_UPDE/onhbe0/alma991007706419705806,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,Nous sommes allés chercher les deux ouvrages de Guilielmi Gilberti demandés en magasin et nous les avons parcouru afin de trouver des annotations et des ajouts manuscrits mais malheureusement absolument rien n'a été ajouté.,,Yes,C
352,1645,671,7,Bibliothèque Mazarine,Gilbert 1633,37,http://naude.bibliotheque-mazarine.fr/F/6HHPS3EADQEVSNN9N1DDSQY7M18YIJF57DM5RM6361BR3EJSKD-15016?func=full-set-set&set_number=000022&set_entry=000002&format=999,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,"Aucune note sur les ouvrages cotés 4° A 12394, 4° A 11818 et 4° A 11818 2e ex
auquel manque la p. de titre grav.",,Yes,C
353,1646,672,7,Bibliothèque Mazarine,Gilbert 1633,37,http://naude.bibliotheque-mazarine.fr/F/6HHPS3EADQEVSNN9N1DDSQY7M18YIJF57DM5RM6361BR3EJSKD-12207?func=full-set-set&set_number=000001&set_entry=000001&format=999,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,"Aucune note sur les ouvrages cotés 4° A 12394, 4° A 11818 et 4° A 11818 2e ex","Bullion, Claude de (1570-1640)",Yes,C
