Id,polarity,mineralogy,specimen,natural history,medicine,doxography,causal explanation,magnetic force,sphere of activity,attraction/repulsion,theoretical,compass,instrument,direction,practice,declination,navigation,inclination,astronomy/astrology/cosmology,Copernicanism,File ID,work,Library,Edition,editions.Id,catalogue link,digital copy,request sent,irrelevant,lost/spurious,checked by librarian,scan available,checked by me,pending,has annotations,mutilated/incomplete,analyzed,full digital copy,copy bound with copy of,comment,variations,remarkable,analysis,provenance,public,certainty
1519,0.1888888888888889,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.03888888888888888,0.03888888888888888,0.03888888888888888,0.03888888888888888,0.03888888888888888,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,534,7,Biblioteca Nacional de México,Gilbert 1600,35,https://catalogo.iib.unam.mx/F/9VLG58VNGUMY5JM3744JS6AXBGBHG64ANJTP88ANKGB1IX33A1-00020?func=full-set-set&set_number=009595&set_entry=000001&format=999,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"En otro correo desde mi teléfono le enviaré las imágenes de la obra de su interés. En ellas se incluyen todas las páginas que cuentan con marginalia. 
Incluyo además fotografías de la encuadernación y de los cortes del libro. Para nuestras bibliotecas novohispanas esto es relevante, ya que en ellas se asentaba el hierro que distinguía la pertenencia de los libros a una biblioteca en específico. En el caso de este ejemplar la llamada ""marca de fuego"" corresponde al convento de la Merced de México.
Estaré al tanto de sus mensajes por si presenta alguna duda.
Spanische Anmerkungen",,Yes,B
1522,0.1666666666666666,0.12820512820512822,0.12820512820512822,0.12820512820512822,0.12820512820512822,0.12820512820512822,0.03846153846153846,0.03846153846153846,0.03846153846153846,0.03846153846153846,0.03846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537,7,"University of Toronto, Thomas Fisher Rare Book Library",Gilbert 1600,35,https://librarysearch.library.utoronto.ca/permalink/01UTORONTO_INST/14bjeso/alma991106043176906196,,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,,,,,Unfortunately I don’t have anything exciting to report - I flipped through both of these copies and there do not seem to be any annotations in either.,,Yes,A
1527,0.14871016691957495,0.0030349013657056186,0.0030349013657056186,0.0030349013657056186,0.0030349013657056186,0.0030349013657056186,0.09408194233687402,0.07435508345978757,0.07283763277693477,0.07283763277693477,0.07435508345978757,0.10622154779969645,0.10622154779969645,0.07283763277693477,0.10622154779969645,0.01972685887708652,0.01972685887708652,0.013657056145675283,0.0015174506828528093,0.0015174506828528093,542,7,Bibliotecas da Universidade de Coimbra,Gilbert 1600,35,"http://webopac.sib.uc.pt/search~S17*por?/Xde+magnete&searchscope=17&SORT=D/Xde+magnete&searchscope=17&SORT=D&SUBKEY=de+magnete/1,5,5,E/frameset&FF=Xde+magnete&searchscope=17&SORT=D&5,5,?save=b2655981",,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,"scan requested, 130€",,Yes,"Pages with handwritten notes: 41, 54, 90, 91, 98, 100, 101, 105, 107, 113, 123, 126, 127, 128, 133, 135, 145, 186, 187, 189, 193; ; [14] pages with the handwritten “Index Rerum et Verborum”, at the end of the work.
Underlined pages: page “Verborum quorundam interpretatio”; 23, 71, 72, 73, 75, 80, 84, 90, 97, 103, 106, 111, 112, 113, 118, 119, 120, 121, 123, 124, 125, 126, 127, 128, 129, 132, 133, 134, 135, 137, 138, 140, 141, 142, 148, 149, 162, 166, 167, 170, 172, 184, 186, 187, 189, 193, 205, 219, 237.
Annotations in the current title (chapter indication): 29/33, 35/37, 39, 41, 43, 45, 47, 49, 51, 53, 55, 57, 59, 61, 63, 65, 67, 69, 71, 73, 75, 77/81, 83, 85/91, 93, 95/97, 99, 101, 103, 105, 107, 109, 111, 113, 117, 119, 121, 123, 125, 127, 129, 131, 133, 135, 137, 139, 141, 143, 145, 147, 149, 151, 153, 155, 157, 159, 161, 163, 165, 167, 169, 171, 173, 175, 177, 179, 181, 183, 185, 187, 189, 191, 193, 195, 197, 199, 201, 203, 205, 207, 213, 215, 225, 227, 229, 231, 233, 235, 237, 239.
Index Rerum et Verborum ist aus 1628 edition",,Yes,A+
1528,0.12222222222222223,0.1,0.1,0.1,0.1,0.1,0.06666666666666667,0.022222222222222216,0.022222222222222216,0.022222222222222216,0.022222222222222216,0.04444444444444443,0.04444444444444443,0.0,0.04444444444444443,0.04444444444444443,0.04444444444444443,0.0,0.0,0.0,543,7,Biblioteca Nacional de Portugal,Gilbert 1600,35,http://id.bnportugal.gov.pt/bib/catbnp/1207884,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Our only copy of the De magnete, magneticisque corporibus, et de magno magnete tellure..., London, 1600 (shelfmark S.A. 4747 V.) bears practically no handwritten annotations.
The exceptions are:
- An unidentified mark of reader or ownership in the title page (below the imprint), being “J. B. Leg. [?]”
- A few lines of text underlined (mainly in the initial pages);
- An handwritten correction of a word in page 47, line 19: “cè; ita Carabe, res oblate; xxxxx aut [handwritten] rapiens paleas, vt Scaliger ex Abo-“;
- Two handwritten annotations on the left margin of page 166, made in pencil, one aside the final paragraph of chapter VIII, the other aside the initial decorated capital of chapter IX. They are both so faded that I cannot read them.
In brief, the book has no critic or complementary hand notes, or, as you said, handwritten additions of substance.
I inform you that this copy of ours is in very good condition, and it is bound in parchment.",,Yes,B
1533,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,552,7,"University of Birmingham, Cadbury Research Library",Gilbert 1600,35,https://birmingham-primo.hosted.exlibrisgroup.com/permalink/f/vmc2c6/44BIR_ALMA_DS21109050540004871,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I have checked through every page within our copy of this book and taken some images for you (please see attached PDF document), sorry that these iPhone photographs are not higher quality.  If you find that any of the existing images aren’t quite clear enough for you, then just let me know and I can re-take any images for you when I am next on campus and able to access our book stores again.
Just to most directly answer your queries now, I can confirm there are no handwritten comments within our copy, despite this copy being interleaved with blank pages – presumably in anticipation of reader comment.
There are, however, present; some signatures on the title-page, as well as a number of hand emendations, and instances of hand underlining on certain pages.  All examples that have been identified have been photographed for you and included in the PDF document, in case these are of interest.
You will also see in the attached PDF an image of an article that was published in a newspaper, evidently from many years ago.  This press-cutting is laid loosely within our copy; I contacted our former Rare Book Librarian (he has recently retired) to check, and he does not believe that the press-cutting refers specifically to our copy of the book.  We suspect, then, that the inclusion of this by a previous owner may have been for contextual information around the history of Gilbert’s work, and perhaps particularly to note the references to emendations which are known to appear in multiple copies of the work.",,Yes,B
1534,0.09219858156028368,0.07801418439716312,0.07801418439716312,0.07801418439716312,0.07801418439716312,0.07801418439716312,0.09929078014184395,0.07801418439716312,0.014184397163120565,0.014184397163120565,0.07801418439716312,0.021276595744680847,0.021276595744680847,0.0,0.021276595744680847,0.021276595744680847,0.021276595744680847,0.0,0.06382978723404256,0.06382978723404256,553,7,University of Bristol Libraries,Gilbert 1600,35,https://bris.on.worldcat.org/v2/oclc/1051495154,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"A quick look at the copy here suggests that there are few very succinct pencil annotations but not a great number presumably made by Silvanus P. Thompson, former owner of the book, as part of his work on translating and commenting on the text at the very end of the nineteenth century and dawn of the twentieth century",Provenance: From the library of Prof. Silvanus P. Thompson,Yes,B
1535,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,558,7,"University of Cambridge, Pembroke College",Gilbert 1600,35,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21408623420003606,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Entered 7 December 1599.
Bequeathed to Pembroke College by Lancelot Andrewes (1555-1626), Master of Pembroke (1589-1605) and later Bishop of Chichester, Ely and Winchester; book label recording his donation (""Ex dono Lanceloti Andrews Episcopi Wintoniensis Coll. Cust. 1589"") on front pastedown; Pembroke College Library bookplate, dated 1700. PEM-LS
Rebound in 20th cent. dark brown leather. PEM-LS",,,"I have examined Gilbertus’ _De Magnete_ (Pembroke 10.9.9) for you and I have several subtle reader marks to report (all represented in the attached photos). The title page has two small annotations (top left in the gutter; right-hand margin between title and top of printer’s device). Indeed, as the catalogue notes there is a small correction on p. 11 of one of the Greek characters (7 lines from the bottom). Another handwritten correction in ink on p. 22 (quale to qualis). The catalogue notes that in many copies there are corrections additionally on pp. 47 and 63. To my eye, I did not see corrections on these two pages, but I am attaching images so you can be certain. I did find one additional reader mark on p. 218: a small cross in the fore-edge margin on line 13. There is also an historic library shelf mark on the fore edge.
The catalogue notes that the book was rebound in the 20th century (1985); unfortunately, if there were any original flyleaves with annotations, they are no longer extant, replaced by 3 modern (blank) flyleaves in the front and the back. ","Bequeathed to Pembroke College by Lancelot Andrewes (1555-1626), Master of Pembroke (1589-1605) and later Bishop of Chichester, Ely and Winchester; book label recording his donation (""Ex dono Lanceloti Andrews Episcopi Wintoniensis Coll. Cust. 1589"") on front pastedown; Pembroke College Library bookplate, dated 1700. Rebound in 20th cent. dark brown leather.",Yes,B
1540,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,7,University of Glasgow Library,Gilbert 1600,35,https://eleanor.lib.gla.ac.uk/record=b1755878,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
1541,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,7,King's College London Library,Gilbert 1600,35,https://kcl.primo.exlibrisgroup.com/permalink/44KCL_INST/18uoi69/alma990011294800206881,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,I have looked through our copy of Gilbert and have found no handwritten additions at all -- it is a remarkably clean text.,"Bookplate on front pastedown: ""Library of King's College London. The Sir Charles Wheatstone Collection.""",Yes,B
1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,566,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"p11 (17, 25, 29), p22 (18), p39 (12), p42 (24), p130 (4), p200 (9), p221 (15)",,Yes,B
1544,0.16666666666666669,0.125,0.125,0.125,0.125,0.125,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,7,"University of Oxford Libraries, Brasenose College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"MS additions: 1st free endpaper has short essay in Latin dated 14 Sept. 1774 and signed 'H', presumably Hollmann. - MS additions: Some manuscript underlining through text. - MS additions: Ink corrections to pages 11, 22 and 47 (but not 63). ",,,"There are the usual corrections on pages 11, 22, and 47.
There are ink underlinings on leaves *2 verso, *4 recto and verso, A4 recto and a vertical line marking a particular paragraph on *5 recto.
There are vertical pencil lines marking particular paragraphs on leaves D6 verso, E2 recto and verso, E3 recto and verso, E4 recto and verso, E8 recto (not sure if you need photos of all of these? so far I have just sent an example of E2)","Provenance name: Hollmann, Samuel Christian, 1696-1787 - Provenance name: Beckmann, Johann, 1739-1811 - Provenance name: Feilitzsch, Freiherr von (Ottokar Fabian Karl), 1817-1885 - Provenance name: Stocker, William Nelson - Provenance name: William Wesley & Son - Provenance note: Manuscript inscription on title page verso: ""SC [?] Hollmann Götting 1749"" and in another hand: ""Johann Beckmann Göttingen 1787"" and another hand: ""Dr ph.et med. Frh. v. Feiletzsch ..."". Probably Samuel Christian Hollmann, 1696-1787, and Johann Beckmann, 1739-1811, who edited some of Hollmann's works. Feilitzsch was a German physicist. - Provenance note: Bookseller's label on verso of first free endpaper: ""William Wesley, bookseller & publisher, 28, Essex Street, Strand, London"". - Provenance note: Ms. note on inside of upper board: W.N. Stocker Oct. 16. 1886. - Provenance note: Printed label on inside of upper board: This book belonged to W.N. Stocker ... Fellow of BNC 1877-1949. His books were bequeathed to the Library of the Clarendon Laboratory and this particular volume has been handed over on loan to Brasenose College Library.",Yes,B
1545,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,7,"University of Oxford Libraries, Corpus Christi College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Ink corrections to pages 11, 22 and 47 (but not 63). - Imperfect: Folded plate is torn. - MS additions: Manuscript list of contents on verso of first free endpaper. - MS additions: Some manuscript marginal notes in contemporary hand and also on verso of final blank leaf.",,,"I can confirm that the manuscript annotations are those detailed in the catalogue record on SOLO, namely: pages 11, 22 and 47 (though not on p. 63). There is also a small correction on p.3 ","Provenance name: Spenser, John, 1559-1614 - Provenance note: Manuscript inscription on title page of first bound item: ""Liber Collegij Corporis Christi ex testamento Johan[n]is Spenseri S. Th. D. ejusdem Collegij Præsidentis ... obiit April. 3. 1614"".",Yes,B
1547,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,7,"University of Oxford Libraries, New College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"BT1.4.2 from our collections does not contain annotations.
We have checked again the pages you have stipulated, and there is one correction to p. 22 – as per the attached.",,Yes,B
1551,0.15355233002291846,0.07181054239877768,0.07181054239877768,0.07181054239877768,0.07181054239877768,0.07181054239877768,0.08021390374331558,0.06722689075630252,0.06493506493506493,0.06493506493506493,0.06722689075630252,0.03132161955691362,0.03132161955691362,0.01680672268907561,0.03132161955691362,0.012987012987012969,0.012987012987012969,0.0015278838808250555,0.0022918258212375835,0.0022918258212375835,574,7,"University of London, Senate House Libraries",Gilbert 1600,35,https://encore.libraries.london.ac.uk/iii/encore/record/C__Rb1984834?suite=shl,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"There are manuscript corrections within the text on pages 11, 47, 62, 72, 142 and 230.
Because there’s a lot of user interaction, I didn’t feel I could responsibly photograph it all under the heading “user query”: you’ll need to put in a reprographics request for that. I’ve done up to page 62, and then specific pages with printers’(?) corrections, and one extra reader’s mark which was a word, not underlining, quotation marks or a fist. There is less interaction as the text progresses. When a photo does not capture an entire page, there are no other markings on that page; I homed in on the manuscript interaction.
Here is a list of pages beyond 61 which are marked in some way:
62-3, 64-5, 66-7, 68-9, 70-71, 75, 77, 83, 95, 107, 111 (very light marginal markings on this page), 115, 116-9, 145 (“History” written next to the top diagram – I think I sent you this page), 151-4, 161 (1 fist), 163, 187, 232 (inverted commas in margin next to lines 16 and 17), 24
It’s mostly fists and underlinings. Page 240 is interesting: the errata are crossed out, and “correcta” is written next to the word “errata”. ","ULL [S.L.] copy is from the library of Sir Louis Sterling, with inscriptions on t.p. of Nico. Penny and Tho. Cheke. Bookplate on t.p. verso of Norwich Cathedral Library. Former shelfmark, F.e.29 on label on front paste-down and pencilled on t.p.",Yes,B
1555,0.08788395904436858,0.020477815699658737,0.020477815699658737,0.020477815699658737,0.020477815699658737,0.020477815699658737,0.12116040955631394,0.07423208191126278,0.060580204778156996,0.060580204778156996,0.07423208191126278,0.08617747440273035,0.08617747440273035,0.006825938566552912,0.08617747440273035,0.046928327645051206,0.046928327645051206,0.032423208191126304,0.013651877133105825,0.013651877133105825,578,7,Cambridge University Library,Gilbert 1600,35,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21311863890003606,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,checked by checked by Alexander van Dijk <adv25@cam.ac.uk>,,,"Peterborough.R.1.8 has quite a lot of annotations, probably of the seventeenth century, but most have been trimmed by a later rebinding; I attach an inscription on the title page and an example of the marginal notes here.","This copy was in the library of White Kennett, Dean and later Bishop of Peterborough (d. 1728), who refounded the cathedral library (which then was deposited with us in 1970).",Yes,A+
1557,0.15999999999999998,0.013333333333333336,0.013333333333333336,0.013333333333333336,0.013333333333333336,0.013333333333333336,0.15333333333333332,0.14666666666666664,0.14666666666666664,0.14666666666666664,0.14666666666666664,0.006666666666666668,0.006666666666666668,0.0,0.006666666666666668,0.006666666666666668,0.006666666666666668,0.0,0.0,0.0,580,7,"University of Edinburgh, Main Library",Gilbert 1600,35,https://discovered.ed.ac.uk/permalink/44UOE_INST/7g3mt6/alma9910871853502466,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"scan bestellt, erhalten",,,"JY 192 has some manuscript text on the front flyleaves and I have attached photographs of this here. It also contains 9 other pages with annotation, again mostly underlining. These pages are: 45-47, 93, 107, 109-110, 112, 113 and 167.",,Yes,B
1558,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,7,Science Museum Library,Gilbert 1600,35,https://smg.koha-ptfs.co.uk/cgi-bin/koha/opac-detail.pl?biblionumber=117111,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Annotated. Minor, single word Latin notae to p4; bracketing to pp. 8-9. Minimal to none thereafter. ",Inscription to frontispiece reads 'Joachimus Godelfer (…) Capituli (…) augmentum Bibliothecae ob (…) 26 February' . Unidentified.,Yes,B
1561,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,585,7,"University of London, Senate House Libraries",Gilbert 1628,36,https://encore.libraries.london.ac.uk/iii/encore/record/C__Rb1980035?suite=shl,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,Alexander van Dijk <adv25@cam.ac.uk>,Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,Yes,"{D.L.L.] copy (1628): the binding is vellum over board. Red edges. There is some scribble on what should be the front pastedown, but has become detached – photo attached. Some historic mould. Durning-Lawrence’s accession number (4041) and shelf number (D1 S7) stamped on volume.",,Yes,B
1562,0.1623376623376625,0.05844155844155839,0.05844155844155839,0.05844155844155839,0.05844155844155839,0.05844155844155839,0.10822510822510825,0.10389610389610392,0.10389610389610392,0.10389610389610392,0.10389610389610392,0.004329004329004328,0.004329004329004328,0.0,0.004329004329004328,0.004329004329004328,0.004329004329004328,0.0,0.0,0.0,586,7,"University of London, Senate House Libraries",Gilbert 1628,36,https://encore.libraries.london.ac.uk/iii/encore/record/C__Rb1980035?suite=shl,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,Alexander van Dijk <adv25@cam.ac.uk>,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,{DeM] copy (1628): small pencilled crosses in some margins.,,Yes,B
1565,0.16304347826086957,0.010869565217391308,0.010869565217391308,0.010869565217391308,0.010869565217391308,0.010869565217391308,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.03260869565217392,0.03260869565217392,0.021739130434782615,0.03260869565217392,0.0,0.0,0.010869565217391308,0.0,0.0,589,7,"University of Cambridge, Queens' College",Gilbert 1628,36,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21574186230003606,,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,"(1) Maurolico, Francesco. Theoremata de lumine, et umbra, ad perspectiuam, & radiorum incidentiam facientia. 1613 -- (2) Campanella, Tommaso. Astrologicorum libri VII. 1630 -- (3) Gilbert, William. Tractatus, sive, Physiologia nova de magnete, magneticisque corporibus et magno magnete tellure. 1628. UkCU-QUE","Queens' copy at C.14.26(3) bound with: (1) Maurolico, Francesco. Theoremata de lumine, et umbra, ad perspectiuam, & radiorum incidentiam facientia. 1613 -- (2) Campanella, Tommaso. Astrologicorum libri VII. 1630 -- (3) Gilbert, William. Tractatus, sive, Physiologia nova de magnete, magneticisque corporibus et magno magnete tellure. 1628. UkCU-QUE
Binding: Contemporary stiff board vellum with manuscript title on spine; manuscript waste used as front pastedown. UkCU-QUE
Queens' copy wants plates II-IV. UkCU-QUE",copy is imperfect: it doesn’t have a title page and the plates numbered II-IV are missing.,,"I’ve checked our copy and unfortunately it does not contain any handwritten annotations. However, some pages bear some marginal markings (crosses, brackets) and some leaves have been dog-eared. I’ve attached pictures of all the pages bearing any marks or the ones that have been dog-eared (the page number is included in the picture name). Please note that the pictures are for personal studies only.
Annotations: List of contents on front pastedown and pre mid-17th and late 17th century shelfmarks on pastedowns: A.d.3 and 4.5.20. UkCU-QUE
Former shelfmarks used at Queens’ in the 17th century appear on the last printed page on leaf Mm4r and, as the item is part of a sammelband, a list of contents has been added in ink on the front pastedown, listing the three items contained in the volume. Our copy is imperfect: it doesn’t have a title page and the plates numbered II-IV are missing.

Pp. 24-25 don't have annotations. Annotations: 22 (symbol), 68 (dog-ear and symbols), 69 (mark-up/symbols), 70-75 (mark-up/symbols), 109 (dog-ear), 120 (dog-ear), 195 (mark-up), Errata (shelfmarks added by librarian). See my email from 17/11/21 for pictures.",,Yes,B
1569,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593,7,Whipple Library,Gilbert 1628,36,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21447979640003606,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"descriptions of the copy and of the edition from printed catalogues pasted on inside cover; a letter to Whipple from Percy Simpson describing the copy attached.
With a half-title and an index. Last leaf contains errata and instructions to binder.
Provenance: from the Whipple Collection (book-plate); autograph of Ben Jonson and motto 'Tamquam Explorator' (cropped by binder) on half- title; few signs in pencil on margins.",Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,Yes,"1628 copy (STORE 36:1) was annotated in pencil throughout the margins of Chapters I and II, including four manicules (some pictured).
autograph of Ben Jonson and motto 'Tamquam Explorator' (cropped by binder) on half- title; few signs in pencil on margins.",Ben Jonson,Yes,B
1575,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599,7,History of Science Museum Library,Gilbert 1628,36,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012275457,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,,I have returned to work on site and had a look for the material requested. I have located one book namely Gilbert De Magnete – it is not annotated at all. There were a few markings at the beginning and attach some images taken. There was an additional typed note and I scanned this document for your reference although it probably is not useful.,,Yes,B
1576,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1633,37,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014415950,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Title Page, p55 (margins), p56 (margins), p57 (margins), p58 (margins)",,Yes,B
1577,0.1708967851099828,0.03891708967851102,0.03891708967851102,0.03891708967851102,0.03891708967851102,0.03891708967851102,0.08967851099830794,0.08629441624365482,0.08629441624365482,0.08629441624365482,0.08629441624365482,0.04906937394247043,0.04906937394247043,0.04568527918781729,0.04906937394247043,0.0033840947546531315,0.0033840947546531315,0.0,0.0,0.0,601,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1633,37,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014415950,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Variety of red underlines and/or ‘NB’ in margin on the page: p17, p18, p19, p22, p30, p31, p38, p39, p40, p41, p45, p47, p54, p55, p62, p63, p69, p71, p72, p73, p74, p75, p78, p79, p84, p85, p86, p96, p97, p98, p99, p100, p101, p105, p106, p110, p111, p113, p116, p119, p121, p123, p124, p126, p127, p129, p135, p136, p137, p139, p149, p160, p234.",,Yes,B
1579,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,603,7,"University of Oxford Libraries, Merton College Library",Gilbert 1633,37,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph015041607,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I’ve had a look at 112.H.3; there are no proper annotations, but there are a few pages (seven pages in total) with small amounts of underlining or lines in the margin. These markings appear on pages 4, 5, 20, 53, 204, 208 and 209",,Yes,B
1581,0.14788732394366189,0.056338028169014086,0.056338028169014086,0.056338028169014086,0.056338028169014086,0.056338028169014086,0.09859154929577463,0.07746478873239436,0.07746478873239436,0.07746478873239436,0.07746478873239436,0.0352112676056338,0.0352112676056338,0.014084507042253518,0.0352112676056338,0.021126760563380274,0.021126760563380274,0.0,0.0,0.0,606,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014587037;https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014398111;https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014682048,,,,"Variety of underlines on the page: p10, p12, p14, p19, p24, p40, p43, p45, p46, p49, p63, p65, p113, p125, p168. Annotations are as follows: p11 (17,25, 29), p47 (margins), p167 (margins).
Prev. shelfmark: G 5.11 Art. - Size: 31 cm. - Bound with: Bound with other items.",,Yes,B
